"age","cuentaPropia","estrato1","formal","ingtot","maxEducLevel","parentesco_jhogar","tiempo_trabajando","otro_trabajo","relab","gender","sizeFirm","totalHoursWorked","y_salary_m","y_salary_m_hu","y_ingLab_m","y_primaServicios_m","y_ingLab_m_ha","y_total_m","y_total_m_ha","female","H_Head","mean_ingtot","log_ingtot"
49,"1","2","0",3e+05,"6","2",24,"2","4","0","2",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+05,1458.33337402344,"1","0",1131978.87310825,12.6115377536383
60,"0","2","1",1483140,"6","1",12,"2","1","1","5",54,1400000,6049.3828125,1483140,0,6408.62939453125,1483140,6408.62939453125,"0","1",1131978.87310825,14.209672019901
30,"0","3","1",1388140,"6","1",84,"2","1","1","3",48,1140000,5541.66650390625,1304806.625,980000,6342.81005859375,1304806.625,6342.81005859375,"0","1",1636072.34663713,14.1434752795157
60,"1","3","0",1e+05,"5","5",48,"2","4","0","1",84,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1636072.34663713,11.5129254649702
32,"0","3","0",9e+05,"5","1",1,"2","1","1","2",84,9e+05,2500,9e+05,1117460.30167986,2500,9e+05,2500,"0","1",1636072.34663713,13.7101500423064
27,"0","3","1",1223140,"3","1",1,"2","1","1","3",48,1140000,5541.66650390625,1223140,1117460.30167986,5945.8193359375,1223140,5945.8193359375,"0","1",1636072.34663713,14.0169318807262
52,"1","3","0",6e+05,"6","1",360,"2","4","1","2",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,2000,"0","1",1636072.34663713,13.3046849341983
48,"1","3","0",6e+05,"6","2",390,"2","4","0","2",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,2000,"1","0",1636072.34663713,13.3046849341983
21,"0","3","1",837717,"7","3",11,"2","1","1","5",48,737717,3586.12426757812,737717,1117460.30167986,3586.12426757812,737717,3586.12426757812,"0","0",1636072.34663713,13.6384356135972
30,"0","2","1",1e+06,"7","1",0,"2","1","1","5",48,1e+06,4861.111328125,1e+06,0,4861.111328125,1e+06,4861.111328125,"0","1",1131978.87310825,13.8155105579643
55,"1","2","0",1500000,"6","1",6,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,14.2209756660724
27,"0","3","1",3150000,"7","3",48,"2","1","1","5",45,2700000,14000,3150000,2700000,16333.3330078125,3150000,16333.3330078125,"0","0",1636072.34663713,14.9629130108018
59,"0","3","1",1426473.33333333,"3","1",336,"2","1","1","5",48,1e+06,4861.111328125,1166473.375,1e+06,5670.3564453125,1166473.375,5670.3564453125,"0","1",1636072.34663713,14.1707157556883
57,"0","3","1",1300000,"4","2",12,"2","3","0","1",40,1200000,7000,1300000,1200000,7583.33349609375,1300000,7583.33349609375,"1","0",1636072.34663713,14.0778748224318
61,"1","3","0",450000,"3","2",60,"2","4","0","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,450000,2187.5,"1","0",1636072.34663713,13.0170028617465
52,"1","3","0",8e+05,"4","1",78,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3888.88891601562,"0","1",1636072.34663713,13.5923670066501
43,"0","3","0",8e+05,"6","1",24,"2","1","1","2",65,8e+05,2871.794921875,8e+05,1117460.30167986,2871.794921875,8e+05,2871.794921875,"0","1",1636072.34663713,13.5923670066501
42,"0","2","1",1403806.66666667,"7","1",43,"2","1","1","5",48,1200000,5833.33349609375,1403806.625,1100000,6824.06005859375,1403806.625,6824.06005859375,"0","1",1131978.87310825,14.1546981522818
50,"1","3","0",1130000,"7","1",24,"2","4","0","1",28,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,350000,2916.66674804688,"1","1",1636072.34663713,13.9377281906885
26,"0","4","0",3e+06,"7","3",7,"2","1","0","2",60,3e+06,11666.6669921875,3e+06,1117460.30167986,11666.6669921875,3e+06,11666.6669921875,"1","0",3866322.2277235,14.9141228466324
48,"0","4","0",5e+06,"5","1",7,"2","5","0","2",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+06,15555.5556640625,"1","1",3866322.2277235,15.4249484703984
36,"1","3","0",1250000,"6","1",24,"2","4","1","2",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1250000,4166.66650390625,"0","1",1636072.34663713,14.0386541092785
22,"0","2","1",820857,"6","4",13,"2","1","1","4",48,737717,3586.12426757812,820857,0,3990.27709960938,820857,3990.27709960938,"0","0",1131978.87310825,13.6181041954319
44,"0","3","1",1408000,"7","3",13,"2","1","1","4",50,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1636072.34663713,14.1576808157001
41,"0","3","1",3250000,"7","3",120,"2","1","0","5",48,3e+06,14583.3330078125,3250000,3e+06,15798.611328125,3250000,15798.611328125,"1","0",1636072.34663713,14.9941655543059
73,"0","2","0",91666.6666666667,"3","1",12,"2","6","1","2",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1131978.87310825,11.4259140879806
44,"0","2","1",1254000,"6","3",144,"2","1","0","5",48,9e+05,4375,1254000,9e+05,6095.83349609375,1254000,6095.83349609375,"1","0",1131978.87310825,14.041849000175
21,"0","2","1",1383140,"7","4",12,"2","1","1","5",48,1200000,5833.33349609375,1383140,1200000,6723.59716796875,1383140,6723.59716796875,"0","0",1131978.87310825,14.1398668347354
19,"0","2","1",5e+05,"6","4",11,"2","2","1","5",48,5e+05,2430.5556640625,5e+05,1117460.30167986,2430.5556640625,5e+05,2430.5556640625,"0","0",1131978.87310825,13.1223633774043
37,"1","2","0",8e+05,"6","9",4,"2","4","1","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3111.11108398438,"0","0",1131978.87310825,13.5923670066501
39,"0","2","1",991333.416666667,"7","3",20,"1","1","0","3",98,737717,3586.12426757812,991333.4375,737717,2360.31762695312,991333.4375,2360.31762695312,"1","0",1131978.87310825,13.806806201396
19,"0","2","1",3e+05,"6","4",5,"2","2","1","5",70,3e+05,1000,3e+05,1117460.30167986,1000,3e+05,1000,"0","0",1131978.87310825,12.6115377536383
59,"0","4","1",8272166.66666667,"7","1",72,"2","1","1","2",48,7370000,35826.390625,7984166.5,7370000,38811.921875,7984166.5,38811.921875,"0","1",3866322.2277235,15.9284070238188
53,"0","4","1",1260394.16666667,"7","2",72,"2","1","0","2",48,820850,3990.2431640625,972394.1875,820850,4726.916015625,972394.1875,4726.916015625,"1","0",3866322.2277235,14.0469350606942
51,"0","4","1",1.2e+07,"7","3",9,"1","2","0","5",63,1e+07,38888.890625,1.2e+07,0,44444.4453125,1.2e+07,44444.4453125,"1","0",3866322.2277235,16.3004172077523
50,"1","4","0",2500000,"7","3",10,"2","4","1","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2500000,9722.22265625,"0","0",3866322.2277235,14.7318012898384
31,"0","4","1",2683333.33333333,"7","3",60,"2","1","1","2",48,2500000,12152.77734375,2683333.25,2200000,13043.9814453125,2683333.25,13043.9814453125,"0","0",3866322.2277235,14.8025703607266
56,"0","4","0",3e+06,"7","2",360,"2","5","0","3",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+06,23333.333984375,"1","0",3866322.2277235,14.9141228466324
58,"0","4","0",3e+06,"7","1",360,"2","5","1","3",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+06,17500,"0","1",3866322.2277235,14.9141228466324
28,"0","4","1",1623333.33333333,"7","3",1,"2","1","0","5",36,1490000,9657.4072265625,1623333.375,1600000,10521.60546875,1623333.375,10521.60546875,"1","0",3866322.2277235,14.2999922063907
55,"1","3","0",5e+05,"6","1",120,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1636072.34663713,13.1223633774043
50,"1","3","0",1200000,"6","2",4,"1","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,3500,"1","0",1636072.34663713,13.9978321147582
26,"0","3","1",1300000,"7","3",24,"2","1","1","4",48,1300000,6319.4443359375,1300000,0,6319.4443359375,1300000,6319.4443359375,"0","0",1636072.34663713,14.0778748224318
46,"1","3","0",450000,"5","2",48,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,450000,2625,"1","0",1636072.34663713,13.0170028617465
58,"1","3","0",9e+05,"3","1",480,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,4375,"0","1",1636072.34663713,13.7101500423064
57,"0","2","1",1550000,"7","3",240,"2","2","0","5",40,1550000,9041.6669921875,1550000,0,9041.6669921875,1550000,9041.6669921875,"1","0",1131978.87310825,14.2537654888954
49,"0","3","1",6e+05,"7","1",1,"2","1","0","2",60,6e+05,2333.33325195312,6e+05,1117460.30167986,2333.33325195312,6e+05,2333.33325195312,"1","1",1636072.34663713,13.3046849341983
58,"0","2","1",3375000,"7","1",120,"2","2","0","5",48,3e+06,14583.3330078125,3375000,3e+06,16406.25,3375000,16406.25,"1","1",1131978.87310825,15.0319058822888
55,"1","3","0",4e+05,"5","1",50,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+05,2333.33325195312,"1","1",1636072.34663713,12.8992198260901
25,"0","3","1",1033357,"6","3",12,"2","1","1","4",48,737717,3586.12426757812,883357,750000,4294.0966796875,883357,4294.0966796875,"0","0",1636072.34663713,13.8483232837508
29,"1","2","0",6e+05,"4","2",60,"2","4","0","1",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,2000,"1","0",1131978.87310825,13.3046849341983
36,"1","2","0",8e+05,"6","1",6,"2","4","1","1",54,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3456.7900390625,"0","1",1131978.87310825,13.5923670066501
51,"1","3","0",360000,"4","3",4,"2","4","0","1",45,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,360000,1866.66662597656,"1","0",1636072.34663713,12.7938593104323
26,"0","3","1",2837333.33333333,"7","1",3,"2","1","0","5",48,2e+06,9722.22265625,2654000,1500000,12901.388671875,2654000,12901.388671875,"1","1",1636072.34663713,14.8583752018955
57,"1","1","0",3e+05,"1","5",240,"1","4","0","1",66,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,150000,530.303039550781,"1","0",926645.410885505,12.6115377536383
51,"0","3","0",1500000,"6","1",6,"2","1","1","2",48,1500000,7291.66650390625,1500000,1117460.30167986,7291.66650390625,1500000,7291.66650390625,"0","1",1636072.34663713,14.2209756660724
45,"0","3","1",781000,"6","1",3,"2","1","1","2",70,781000,2603.33325195312,781000,0,2603.33325195312,781000,2603.33325195312,"0","1",1636072.34663713,13.5683304288218
38,"0","2","1",916666.666666667,"6","1",60,"2","1","1","4",48,850000,4131.9443359375,916666.6875,8e+05,4456.0185546875,916666.6875,4456.0185546875,"0","1",1131978.87310825,13.7284991809746
39,"1","1","1",1500000,"7","1",5,"2","4","1","1",72,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1500000,4861.111328125,"0","1",926645.410885505,14.2209756660724
36,"0","3","1",5287500,"7","1",54,"2","2","1","5",54,4700000,20308.642578125,5287500,1117460.30167986,22847.22265625,5287500,22847.22265625,"0","1",1636072.34663713,15.4808561023367
20,"0","1","0",650000,"5","3",9,"2","1","1","2",50,5e+05,2333.33325195312,5e+05,1117460.30167986,2333.33325195312,5e+05,2333.33325195312,"0","0",926645.410885505,13.3847276418718
47,"1","1","0",1300000,"3","1",12,"2","4","1","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1300000,5055.5556640625,"0","1",926645.410885505,14.0778748224318
49,"1","1","0",3e+05,"5","2",3,"2","4","0","1",24,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,3e+05,2916.66674804688,"1","0",926645.410885505,12.6115377536383
53,"0","4","1",1.8e+07,"7","1",240,"2","1","0","5",56,1.8e+07,75000,1.8e+07,1117460.30167986,75000,1.8e+07,75000,"1","1",3866322.2277235,16.7058823158604
27,"1","4","1",1500000,"7","3",24,"2","4","0","1",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1500000,5833.33349609375,"1","0",3866322.2277235,14.2209756660724
22,"0","2","1",820857,"6","4",8,"2","1","1","5",72,737717,2390.74951171875,820857,1117460.30167986,2660.18481445312,820857,2660.18481445312,"0","0",1131978.87310825,13.6181041954319
50,"1","2","0",150000,"5","3",60,"2","4","0","1",36,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,150000,972.222229003906,"1","0",1131978.87310825,11.9183905730784
46,"0","1","1",820857,"4","1",3,"2","1","1","2",48,737717,3586.12426757812,820857,1117460.30167986,3990.27709960938,820857,3990.27709960938,"0","1",926645.410885505,13.6181041954319
42,"1","1","0",8e+05,"5","1",14,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3888.88891601562,"0","1",926645.410885505,13.5923670066501
18,"0","1","1",862357,"6","3",4,"2","1","1","2",54,737717,3187.666015625,862357,150000,3726.23388671875,862357,3726.23388671875,"0","0",926645.410885505,13.6674246170403
27,"0","2","1",849857,"6","3",5,"2","1","0","5",48,737717,3586.12426757812,849857,0,4131.24951171875,849857,4131.24951171875,"1","0",1131978.87310825,13.6528233790192
52,"0","2","1",1226473.33333333,"7","1",264,"2","1","0","5",48,1e+06,4861.111328125,1226473.375,1e+06,5962.0234375,1226473.375,5962.0234375,"1","1",1131978.87310825,14.0196534003598
64,"1","1","0",90000,"5","1",48,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,90000,525,"0","1",926645.410885505,11.4075649493124
55,"0","2","0",550000,"6","1",84,"2","3","0","1",48,250000,1215.27783203125,250000,1117460.30167986,1215.27783203125,250000,1215.27783203125,"1","1",1131978.87310825,13.2176735572087
37,"0","2","1",1300000,"7","1",12,"2","1","1","5",48,1300000,6319.4443359375,1300000,0,6319.4443359375,1300000,6319.4443359375,"0","1",1131978.87310825,14.0778748224318
46,"1","2","1",1450000,"7","2",60,"2","4","0","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3888.88891601562,"1","0",1131978.87310825,14.1870741143968
63,"0","1","1",833333.333333333,"3","1",176,"2","1","1","5",48,8e+05,3888.88891601562,833333.3125,4e+05,4050.92578125,833333.3125,4050.92578125,"0","1",926645.410885505,13.6331890011703
49,"0","2","0",750000,"4","1",2,"2","3","0","1",30,6e+05,4666.66650390625,6e+05,1117460.30167986,4666.66650390625,6e+05,4666.66650390625,"1","1",1131978.87310825,13.5278284855125
22,"0","2","0",850000,"6","3",0,"2","1","1","3",48,850000,4131.9443359375,850000,1117460.30167986,4131.9443359375,850000,4131.9443359375,"0","0",1131978.87310825,13.6529916284665
44,"0","2","1",1155000,"7","3",36,"2","1","1","5",48,9e+05,4375,975000,9e+05,4739.58349609375,975000,4739.58349609375,"0","0",1131978.87310825,13.959610901938
23,"0","1","1",850023.666666667,"6","3",7,"2","1","1","5",48,737717,3586.12426757812,850023.6875,350000,4132.0595703125,850023.6875,4132.0595703125,"0","0",926645.410885505,13.6530194712161
28,"0","1","0",7e+05,"3","2",6,"2","1","1","5",60,7e+05,2722.22216796875,7e+05,1117460.30167986,2722.22216796875,7e+05,2722.22216796875,"0","0",926645.410885505,13.4588356140255
41,"0","1","1",820857,"5","1",48,"2","1","1","4",48,737717,3586.12426757812,820857,0,3990.27709960938,820857,3990.27709960938,"0","1",926645.410885505,13.6181041954319
45,"0","2","1",1087140,"6","1",360,"2","1","1","5",48,9e+05,4375,1087140,9e+05,5284.70849609375,1087140,5284.70849609375,"0","1",1131978.87310825,13.8990609526582
44,"0","2","1",1025640,"6","2",300,"2","1","0","2",45,870000,4511.111328125,1025640,870000,5318.13330078125,1025640,5318.13330078125,"1","0",1131978.87310825,13.8408273659481
40,"0","2","1",1266666.66666667,"7","1",60,"2","1","1","3",50,1200000,5600,1266666.625,8e+05,5911.11083984375,1266666.625,5911.11083984375,"0","1",1131978.87310825,14.0518993360285
34,"0","2","1",1132300,"7","2",132,"2","1","0","5",45,9e+05,4666.66650390625,1132300,9e+05,5871.18505859375,1132300,5871.18505859375,"1","0",1131978.87310825,13.9397615203021
26,"0","3","1",866690.333333333,"6","1",8,"2","1","1","2",60,737717,2868.8994140625,866690.3125,550000,3370.46240234375,866690.3125,3370.46240234375,"0","1",1636072.34663713,13.6724370216431
23,"0","3","1",941357,"6","2",12,"2","1","0","5",40,737717,4303.34912109375,941357,750000,5491.2490234375,941357,5491.2490234375,"1","0",1636072.34663713,13.7550777302542
44,"0","3","0",950000,"4","1",24,"2","1","1","3",45,8e+05,4148.14794921875,8e+05,1117460.30167986,4148.14794921875,8e+05,4148.14794921875,"0","1",1636072.34663713,13.7642172635767
20,"0","3","0",9e+05,"6","9",4,"2","1","0","2",48,9e+05,4375,9e+05,0,4375,9e+05,4375,"1","0",1636072.34663713,13.7101500423064
44,"0","3","1",911333.416666667,"4","1",24,"2","1","1","2",48,737717,3586.12426757812,911333.4375,737717,4430.09326171875,911333.4375,4430.09326171875,"0","1",1636072.34663713,13.722664099039
20,"0","3","0",9e+05,"5","9",36,"2","1","1","2",50,9e+05,4200,9e+05,1117460.30167986,4200,9e+05,4200,"0","0",1636072.34663713,13.7101500423064
21,"0","3","1",1316473.33333333,"6","3",24,"2","1","1","4",48,1e+06,4861.111328125,1316473.375,1e+06,6399.5234375,1316473.375,6399.5234375,"0","0",1636072.34663713,14.0904670019848
22,"0","3","1",1183333,"6","3",36,"2","1","1","2",40,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1636072.34663713,13.9838455910933
29,"0","1","0",1037140,"5","1",96,"2","1","1","2",90,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",926645.410885505,13.8519774829209
24,"1","3","1",2800000,"7","1",1,"2","4","1","5",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2800000,16333.3330078125,"0","1",1636072.34663713,14.8451299751454
38,"0","2","0",5e+05,"6","2",48,"2","1","0","2",28,5e+05,4166.66650390625,5e+05,1117460.30167986,4166.66650390625,5e+05,4166.66650390625,"1","0",1131978.87310825,13.1223633774043
43,"0","2","0",8e+05,"6","1",24,"2","1","1","4",40,8e+05,4666.66650390625,8e+05,1117460.30167986,4666.66650390625,8e+05,4666.66650390625,"0","1",1131978.87310825,13.5923670066501
32,"0","2","1",1e+06,"6","1",12,"2","1","1","2",48,1e+06,4861.111328125,1e+06,0,4861.111328125,1e+06,4861.111328125,"0","1",1131978.87310825,13.8155105579643
44,"1","2","0",776666.666666667,"6","1",9,"1","4","0","1",38,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,3070.17553710938,"1","1",1131978.87310825,13.5627665368738
51,"0","2","1",1095690.33333333,"4","1",9,"1","3","0","1",50,737717,4303.34912109375,1095690.25,550000,5113.22119140625,1095690.25,5113.22119140625,"1","1",1131978.87310825,13.9068951639883
19,"0","2","0",160000,"6","3",48,"2","1","0","2",24,160000,1555.55554199219,160000,1117460.30167986,1555.55554199219,160000,1555.55554199219,"1","0",1131978.87310825,11.982929094216
38,"0","2","1",1286473.33333333,"4","1",48,"2","1","0","3",60,1e+06,3888.88891601562,1166473.375,1e+06,4536.28515625,1166473.375,4536.28515625,"1","1",1131978.87310825,14.0674151824155
43,"0","2","1",754383.666666667,"4","2",3,"2","1","1","5",54,737717,3187.666015625,754383.6875,2e+05,3259.6826171875,754383.6875,3259.6826171875,"0","0",1131978.87310825,13.533656359307
54,"0","2","1",1070857,"6","1",36,"2","1","1","5",40,737717,4303.34912109375,920857,1200000,5371.666015625,920857,5371.666015625,"0","1",1131978.87310825,13.8839698204406
67,"1","2","0",1650000,"5","1",204,"2","4","0","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,3888.88891601562,"1","1",1131978.87310825,14.3162858458768
21,"0","2","1",737717,"6","1",2,"2","1","1","5",48,737717,3586.12426757812,737717,1117460.30167986,3586.12426757812,737717,3586.12426757812,"0","1",1131978.87310825,13.5113155612049
43,"0","2","1",1032333.41666667,"6","1",7,"2","3","0","1",50,737717,3442.67944335938,882333.4375,737717,4117.55615234375,882333.4375,4117.55615234375,"1","1",1131978.87310825,13.8473322510105
23,"0","2","1",1419453,"7","3",24,"2","1","0","5",48,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1131978.87310825,14.1657821440969
